id,gender,area,qualification,income,marital_status,vintage,claim_amount,num_policies,policy,type_of_policy,cltv
41179,Female,Urban,Bachelor,4.41,0,3,3601.0,More than 1,A,Silver,229248
84384,Male,Rural,Bachelor,55.44,1,0,0.0,1,B,Silver,58788
43283,Female,Urban,Others,49.44,0,6,,1,A,Silver,33636
54561,Male,Urban,High School,69.69,1,0,0.0,1,A,Platinum,38460
43144,Male,Rural,High School,59.66,0,5,2198.0,1,A,Silver,32016
37156,Male,Urban,Bachelor,6.04,0,2,4882.0,More than 1,B,Platinum,279084
40762,Female,Urban,Bachelor,9.88,0,0,,More than 1,A,Platinum,517764
6573,Male,Urban,Bachelor,2.61,1,7,3901.0,More than 1,A,Platinum,61524
50344,Female,Urban,Others,2.83,1,5,4174.0,More than 1,,Platinum,69948
60841,Female,Urban,High School,3.75,0,6,,More than 1,A,Platinum,141588
86377,Male,Urban,Bachelor,7.81,0,7,0.0,More than 1,B,Gold,59160
66186,Female,Urban,High School,3.27,0,4,3697.0,More than 1,A,Platinum,65772
25183,Male,Urban,Bachelor,6.08,1,3,3056.0,1,A,Platinum,35232
29683,Male,Urban,Bachelor,3.75,0,7,6072.0,1,A,Gold,33336
20687,Female,Urban,Others,4.39,1,3,6436.0,More than 1,A,Silver,95568
14775,Male,Rural,High School,90.22,1,1,0.0,1,B,Silver,38532
73146,Female,Rural,Bachelor,7.01,1,6,0.0,More than 1,B,Silver,96864
4222,Female,Urban,Bachelor,6.42,0,8,6554.0,More than 1,A,Silver,295212
45717,Male,Urban,High School,5.2,1,7,9986.0,1,,Platinum,60876
58677,Female,Urban,High School,38.72,1,0,2118.0,More than 1,A,Gold,75372
46745,Female,Urban,Bachelor,7.93,1,6,5712.0,More than 1,A,Silver,59028
24803,Female,Rural,High School,29.76,1,1,0.0,More than 1,A,Silver,68928
34690,Female,Urban,Bachelor,7.02,1,6,2361.0,More than 1,B,Platinum,95232
26257,Female,Rural,High School,6.77,1,8,0.0,More than 1,A,Platinum,105864
51470,Male,,Bachelor,3.89,1,8,3816.0,More than 1,A,Silver,221700
52005,Male,Urban,Bachelor,2.8,0,0,,More than 1,C,Silver,173712
39184,Male,Rural,Bachelor,,1,7,0.0,1,B,Gold,36024
84465,Female,Urban,Bachelor,4.84,1,8,0.0,More than 1,A,Silver,64668
47744,Female,Rural,Bachelor,7.09,1,1,0.0,More than 1,B,Platinum,68016
41884,Female,Urban,Others,3.84,0,2,,More than 1,A,Platinum,417372
69154,Male,Urban,Bachelor,4.4,1,6,9317.0,1,A,Gold,87996
28089,Male,Urban,Bachelor,7.94,0,5,0.0,1,C,Gold,33228
13464,Female,Urban,Bachelor,9.57,1,5,0.0,More than 1,A,Gold,94728
22814,Female,Urban,Bachelor,9.9,1,7,3946.0,More than 1,A,Platinum,66900
21133,Male,Rural,High School,2.87,0,7,0.0,More than 1,B,Silver,296400
67920,Female,Urban,Bachelor,4.22,0,1,6948.0,1,A,Platinum,65724
53177,Female,Rural,Bachelor,4.1,0,7,0.0,1,B,Platinum,33348
4313,Female,Urban,Bachelor,52.74,0,1,5944.0,More than 1,A,Platinum,66084
33334,Female,Urban,High School,7.07,0,1,3808.0,1,A,Platinum,48480
16212,Male,Urban,High School,35.88,1,6,3814.0,More than 1,A,Platinum,67728
15816,Female,Rural,High School,6.48,1,6,2024.0,More than 1,B,Platinum,44208
40847,Female,Urban,High School,0.92,0,2,8948.0,More than 1,A,Platinum,57888
15534,Male,Urban,Bachelor,2.56,0,4,4875.0,More than 1,A,Platinum,117480
46803,Male,,High School,6.06,1,3,2758.0,More than 1,B,Platinum,145788
52160,Male,Urban,Bachelor,7.97,0,6,3773.0,1,B,Silver,30228
13921,Male,Urban,Bachelor,5.54,1,7,0.0,More than 1,B,Platinum,64512
19468,Male,Rural,Bachelor,,1,5,2791.0,1,A,Silver,45348
73864,Male,Rural,High School,97.36,0,2,,1,B,Silver,75012
42467,Male,Rural,Bachelor,,1,6,2381.0,1,B,Platinum,35496
8314,Male,Rural,Bachelor,5.96,1,4,0.0,1,B,Platinum,36108
9944,Male,Urban,High School,7.46,1,5,8168.0,More than 1,A,Platinum,110616
79040,Female,Urban,Bachelor,7.27,0,5,4408.0,More than 1,,Gold,63252
18111,Male,Urban,Bachelor,8.56,1,8,3862.0,More than 1,A,Platinum,65232
56115,Male,Urban,High School,5.3,1,2,3862.0,More than 1,A,Platinum,53520
19813,Male,Urban,High School,9.58,1,1,5700.0,More than 1,A,Gold,57372
43136,Male,Urban,High School,8.72,1,8,8023.0,More than 1,A,Platinum,92976
83624,Male,Urban,High School,9.56,1,6,8179.0,More than 1,B,Platinum,103488
84280,Female,,Bachelor,8.82,1,1,5048.0,More than 1,A,Gold,58104
41325,Female,Urban,High School,9.71,0,4,5927.0,1,A,Platinum,98388
80158,Female,Urban,Bachelor,85.29,0,6,5874.0,1,,Platinum,59784
76554,Female,Urban,Bachelor,7.84,1,7,7117.0,More than 1,A,Silver,102936
79474,Male,Urban,Bachelor,4.4,0,8,6511.0,1,,Platinum,30048
56973,Female,Urban,High School,7.41,1,5,4269.0,More than 1,B,Platinum,106164
29293,Male,Rural,High School,6.58,0,3,2519.0,More than 1,B,Platinum,95688
54441,Female,Rural,High School,3.23,1,0,2766.0,More than 1,A,Platinum,65820
32144,Male,Rural,Others,2.87,1,2,0.0,1,A,Platinum,32496
3031,Female,Rural,High School,62.83,0,3,3214.0,1,C,Gold,66948
29374,Female,Urban,High School,8.61,1,2,5274.0,1,A,Gold,33324
32623,Female,Urban,Bachelor,,0,1,11033.0,1,,Silver,30840
43123,Male,Rural,Bachelor,4.34,1,6,0.0,More than 1,B,Platinum,57288
33323,Female,Urban,Bachelor,8.33,1,1,14553.0,More than 1,A,Platinum,131520
21772,Male,Urban,High School,8.27,1,5,3886.0,More than 1,A,Platinum,109740
55246,Male,Rural,High School,7.4,0,2,7326.0,More than 1,A,Platinum,66324
45548,Male,Urban,High School,3.09,0,4,7940.0,More than 1,B,Platinum,309192
84409,Female,Urban,Others,,0,6,3662.0,More than 1,,Silver,234972
74019,Female,Urban,High School,6.68,0,2,6318.0,More than 1,A,Platinum,57552
14729,Male,Urban,Bachelor,4.61,1,6,4796.0,More than 1,A,Silver,68220
54552,Female,Urban,Bachelor,,0,4,0.0,More than 1,C,Platinum,66300
50241,Male,Urban,Bachelor,6.8,1,1,6891.0,More than 1,A,Gold,282504
88305,Male,Urban,High School,5.6,0,4,4475.0,More than 1,B,Silver,65820
46790,Male,Rural,Bachelor,9.93,0,7,4327.0,More than 1,B,Platinum,74604
29943,Male,Urban,Bachelor,3.97,0,0,3995.0,More than 1,A,Silver,67440
76125,Male,Urban,Bachelor,97.29,1,2,4171.0,More than 1,,Silver,77952
34602,Male,Urban,High School,6.29,0,6,,1,A,Platinum,35532
80157,Female,Urban,Bachelor,5.7,1,0,4082.0,More than 1,A,Gold,55212
36585,Male,Urban,High School,5.9,1,2,9255.0,More than 1,A,Gold,143976
88775,Female,Urban,Others,7.03,0,7,6079.0,More than 1,A,Gold,91404
42784,Male,Rural,High School,37.16,1,1,0.0,More than 1,B,Gold,93804
37054,Female,Rural,High School,8.32,0,7,5815.0,More than 1,A,Gold,68280
47628,Male,Urban,High School,5.18,1,5,,More than 1,A,Platinum,236280
79845,Male,Urban,Bachelor,2.83,0,4,5002.0,1,B,Gold,62676
36326,Male,Rural,High School,89.52,1,1,2018.0,More than 1,,Silver,63888
78498,Male,Urban,High School,6.27,0,3,6075.0,More than 1,A,Platinum,272628
84695,Male,,High School,,1,4,4728.0,1,A,Silver,65388
22694,Male,Urban,High School,9.53,1,6,0.0,More than 1,A,Platinum,55464
16548,Male,,High School,8.05,0,2,5853.0,More than 1,B,Gold,70764
63341,Female,Urban,High School,7.58,0,4,3385.0,More than 1,A,Gold,54732
27731,Female,,High School,0.64,0,5,4045.0,1,B,Silver,32220
73623,Female,Urban,High School,4.47,1,5,3831.0,1,A,Platinum,30444
67276,Female,Rural,Bachelor,7.0,1,0,6640.0,1,B,Platinum,246912
82756,Female,Urban,High School,5.09,0,7,11009.0,More than 1,A,Gold,62784
48852,Male,Urban,Bachelor,5.04,1,2,6392.0,More than 1,,Platinum,63168
51455,Male,Urban,High School,2.61,1,6,11184.0,More than 1,B,Silver,71976
82873,Female,Rural,Bachelor,40.6,0,1,0.0,More than 1,,Platinum,68856
88907,Male,Urban,High School,6.45,0,8,6790.0,More than 1,A,Platinum,61044
48373,Male,Urban,Bachelor,2.97,1,7,2071.0,1,B,Silver,31272
31345,Female,Urban,High School,9.74,0,2,4904.0,More than 1,A,Gold,100536
46491,Male,Urban,High School,5.93,1,7,10910.0,More than 1,B,Platinum,68112
75055,Male,Rural,High School,5.31,1,1,0.0,1,A,Platinum,53244
34206,Male,Urban,Bachelor,2.48,0,5,8860.0,More than 1,B,Platinum,64032
65709,Female,Rural,High School,79.82,1,0,3863.0,1,A,Platinum,62544
76378,Male,Urban,High School,8.99,0,2,3205.0,1,,Silver,32652
62804,Female,Rural,High School,16.87,1,6,0.0,1,B,Platinum,52824
33467,Male,Urban,Bachelor,32.91,1,1,3541.0,More than 1,B,Platinum,212268
65177,Male,Urban,Bachelor,4.6,1,7,4409.0,More than 1,B,Silver,64464
85363,Male,Urban,High School,9.27,1,4,6562.0,More than 1,C,Silver,63852
4973,Female,Urban,High School,2.32,1,7,6201.0,More than 1,A,Platinum,66000
80700,Male,Urban,High School,3.38,0,5,5487.0,More than 1,A,Platinum,65196
19718,Female,Urban,High School,4.07,1,6,,More than 1,B,Platinum,67752
9513,Male,Urban,High School,2.12,1,5,3973.0,More than 1,A,Gold,63336
17185,Male,Urban,Bachelor,87.98,1,4,3338.0,More than 1,A,Gold,74244
83931,Female,,Bachelor,12.1,1,4,0.0,More than 1,A,Gold,114576
21648,Male,Rural,Bachelor,9.07,1,5,4171.0,More than 1,B,Platinum,67560
51757,Male,Urban,High School,5.29,0,6,10301.0,More than 1,B,Platinum,159492
66939,Female,Urban,High School,4.06,0,6,6387.0,More than 1,B,Platinum,60060
13510,Male,Urban,Bachelor,6.22,0,7,3571.0,More than 1,B,Gold,57252
53523,Male,Rural,Others,7.13,0,5,3858.0,More than 1,A,Silver,34800
38690,Female,Rural,Others,5.83,1,6,0.0,More than 1,C,Silver,64776
70065,Male,Urban,Bachelor,9.84,0,6,3787.0,1,C,Platinum,36744
82583,Male,Urban,High School,20.23,0,4,6163.0,More than 1,C,Silver,402012
79690,Female,Urban,Bachelor,,1,4,2710.0,More than 1,A,Platinum,73536
54517,Male,Urban,High School,2.66,0,4,5105.0,1,A,Platinum,47724
39071,Male,Urban,Bachelor,56.96,1,4,2403.0,1,B,Silver,72048
15581,Female,Urban,Bachelor,5.45,0,8,3136.0,More than 1,A,Platinum,393972
88738,Female,Rural,Bachelor,6.74,1,1,0.0,1,,Silver,33216
55388,Female,Urban,High School,6.96,0,1,7187.0,More than 1,C,Silver,61104
8864,Male,Rural,Bachelor,2.41,1,1,0.0,1,B,Silver,54012
25648,Male,Urban,Bachelor,7.29,1,1,4442.0,1,A,Gold,30084
29060,Female,Urban,Bachelor,8.8,1,4,3569.0,More than 1,B,Gold,73284
8275,Male,Rural,Bachelor,6.33,0,7,6965.0,More than 1,A,Platinum,94860
72549,Male,Urban,High School,3.88,1,2,3940.0,1,A,Platinum,31092
81877,Male,Urban,Bachelor,9.0,0,7,3939.0,More than 1,B,Gold,58044
68658,Male,Rural,Bachelor,6.8,1,4,0.0,More than 1,C,Silver,98928
22606,Female,Rural,Bachelor,87.38,0,1,0.0,1,A,Platinum,100560
50198,Male,Rural,Bachelor,30.75,0,7,0.0,More than 1,,Gold,325068
47660,Female,Urban,High School,6.21,0,7,3787.0,More than 1,A,Platinum,181164
5915,Male,Urban,High School,9.93,1,6,4321.0,1,A,Platinum,31944
76838,Male,Urban,High School,5.56,1,5,5546.0,More than 1,A,Platinum,67128
15258,Female,Urban,Bachelor,8.79,0,5,,More than 1,C,Platinum,73872
73492,Female,Urban,High School,7.33,1,2,6511.0,More than 1,B,Platinum,71724
73708,Male,Rural,Bachelor,6.35,0,6,2581.0,More than 1,A,Platinum,35832
83397,Female,Urban,Bachelor,5.41,1,3,2130.0,1,B,Platinum,33648
74800,Female,Urban,High School,2.2,0,7,3702.0,More than 1,B,Gold,68508
11303,Female,Urban,High School,4.51,0,5,3940.0,More than 1,A,Platinum,177348
67632,Male,Urban,High School,0.06,1,5,6538.0,More than 1,A,Silver,43296
28902,Male,,Bachelor,4.2,1,6,6185.0,More than 1,A,Silver,56148
66302,Female,Urban,High School,29.75,1,1,10181.0,1,,Gold,53940
77047,Male,Urban,High School,5.59,0,1,8153.0,More than 1,A,Gold,109332
47085,Female,Urban,Bachelor,9.19,0,6,6159.0,1,A,Platinum,62052
31776,Male,Urban,High School,,0,7,2599.0,1,B,Platinum,33336
5754,Male,Rural,Others,25.84,1,7,0.0,1,B,Silver,28932
46714,Male,Urban,High School,4.0,1,4,8089.0,More than 1,A,Platinum,168072
19880,Male,Urban,High School,4.07,1,8,0.0,More than 1,C,Platinum,33012
465,Male,Urban,Bachelor,2.66,0,4,5885.0,More than 1,B,Platinum,63264
79853,Female,Urban,Bachelor,4.74,0,4,6142.0,More than 1,C,Platinum,274284
29965,Female,Urban,High School,1.64,0,6,3453.0,More than 1,,Platinum,92796
41116,Female,Urban,High School,9.16,1,8,5218.0,More than 1,C,Platinum,395232
40161,Male,Urban,High School,22.24,1,6,2322.0,More than 1,A,Platinum,64548
79062,Female,Urban,Bachelor,83.8,0,3,,More than 1,A,Gold,71640
21036,Male,Urban,High School,3.47,1,3,5274.0,More than 1,A,Silver,61236
17702,Male,Urban,Bachelor,6.03,1,6,6049.0,More than 1,B,Platinum,57216
61049,Male,Urban,Bachelor,8.31,1,8,2465.0,More than 1,B,Silver,33180
11962,Male,Urban,High School,67.34,1,5,4774.0,1,A,Silver,36312
17846,Female,Rural,High School,6.22,1,0,0.0,1,B,Platinum,37068
26969,Female,Rural,High School,97.95,1,5,4507.0,1,B,Platinum,69744
86149,Male,,Bachelor,8.06,1,5,0.0,More than 1,,Gold,65064
8653,Male,Urban,High School,3.0,1,0,2374.0,More than 1,B,Platinum,67320
75210,Male,Urban,High School,7.77,1,6,3148.0,More than 1,A,Platinum,68832
84754,Male,Urban,Bachelor,8.12,1,3,0.0,More than 1,A,Silver,70224
88094,Female,Rural,High School,9.44,0,3,0.0,More than 1,C,Platinum,62760
305,Male,Urban,High School,7.18,0,1,6590.0,More than 1,A,Platinum,371148
2995,Male,Urban,High School,8.55,0,2,6417.0,1,A,Platinum,70392
54809,Female,Urban,Bachelor,2.24,1,5,5782.0,More than 1,A,Platinum,33864
28956,Male,Rural,High School,4.02,1,7,2268.0,1,B,Gold,59988
77229,Male,Urban,High School,6.41,0,5,6630.0,1,,Platinum,34212
69062,Male,Urban,High School,8.38,0,8,4483.0,More than 1,B,Gold,213756
72920,Female,Urban,Others,8.85,1,6,6315.0,1,B,Platinum,30432
88285,Male,Urban,High School,5.22,0,7,6151.0,More than 1,B,Silver,72024
88513,Female,Rural,High School,8.25,1,6,2359.0,More than 1,,Silver,65364
37807,Female,Urban,High School,9.19,1,2,8198.0,More than 1,B,Silver,70596
87237,Female,Urban,High School,3.82,0,6,5396.0,More than 1,A,Platinum,64644
35450,Male,,High School,84.09,1,3,4879.0,More than 1,B,Platinum,37500
44796,Male,Urban,Bachelor,6.58,0,8,4174.0,More than 1,A,Gold,121740
34578,Male,Urban,Bachelor,7.09,0,6,5516.0,More than 1,A,Platinum,35760
27019,Male,Urban,High School,2.31,0,6,3446.0,1,A,Gold,61428
84492,Female,Rural,High School,5.73,1,2,5474.0,More than 1,C,Silver,567192
48010,Male,Urban,Bachelor,,0,2,9047.0,More than 1,B,Platinum,435684
1605,Male,Urban,Bachelor,7.57,1,2,5992.0,1,,Silver,37380
2398,Male,Rural,Bachelor,9.49,0,4,,More than 1,A,Platinum,92844
68346,Female,Urban,Bachelor,2.04,1,2,9677.0,More than 1,C,Gold,342384
47842,Female,Rural,High School,7.19,0,6,4027.0,More than 1,A,Gold,95580
76786,Female,Urban,Bachelor,6.98,0,6,2480.0,More than 1,B,Silver,36156
55418,Female,Urban,Bachelor,3.17,0,7,2494.0,More than 1,A,Platinum,94272
48384,Male,Urban,Bachelor,4.28,1,6,5611.0,More than 1,A,Platinum,119856
10546,Female,Rural,Bachelor,9.73,1,4,2567.0,1,A,Silver,69708
26777,Female,,High School,6.22,0,4,0.0,More than 1,B,Silver,73416
89376,Male,Urban,High School,4.44,0,7,6483.0,More than 1,B,Silver,69900
35805,Female,Urban,Bachelor,3.85,0,6,6418.0,More than 1,A,Gold,67332
54568,Female,Urban,Bachelor,0.74,0,5,8142.0,More than 1,B,Platinum,48168
444,Male,,Bachelor,5.94,1,0,0.0,More than 1,C,Silver,50376
87181,Male,Rural,High School,5.75,1,8,0.0,More than 1,A,Platinum,105228
36608,Female,Urban,High School,0.29,1,3,5387.0,1,A,Silver,149376
71005,Female,Rural,High School,9.34,0,1,2316.0,1,A,Platinum,37548
68106,Male,Rural,High School,23.18,0,6,10100.0,More than 1,A,Silver,123420
33392,Male,Rural,High School,,0,7,3169.0,1,B,Platinum,64848
58277,Male,Rural,Bachelor,6.43,0,1,5379.0,1,A,Silver,49008
34487,Female,Rural,High School,8.68,1,0,2809.0,More than 1,C,Platinum,102204
86741,Male,Urban,High School,6.85,0,6,3404.0,More than 1,A,Silver,90000
74753,Female,Urban,High School,3.27,0,5,5078.0,More than 1,A,Platinum,387516
4030,Female,Urban,High School,9.57,0,4,8824.0,More than 1,C,Silver,214956
1929,Male,Urban,Bachelor,73.31,0,7,5937.0,More than 1,A,Silver,98232
13019,Male,Rural,High School,7.48,0,2,0.0,1,A,Platinum,47808
77515,Male,Rural,High School,5.72,0,1,0.0,1,A,Silver,31416
75709,Female,Urban,High School,3.86,1,4,6560.0,More than 1,A,Silver,59964
25351,Male,Rural,High School,5.18,0,7,6304.0,More than 1,A,Platinum,144420
25925,Male,Urban,High School,,1,6,23145.0,More than 1,A,Silver,193644
69688,Male,Urban,High School,9.12,1,6,5736.0,More than 1,A,Platinum,107076
65656,Male,Rural,Bachelor,86.36,0,6,3134.0,More than 1,A,Platinum,62676
81641,Male,Rural,Bachelor,,1,1,3169.0,1,B,Silver,29760
21289,Female,Urban,Bachelor,3.3,1,4,,More than 1,A,Platinum,103404
9855,Male,Urban,Bachelor,9.6,0,7,2647.0,More than 1,B,Platinum,67620
45322,Male,Rural,High School,5.95,1,5,8843.0,More than 1,A,Platinum,100932
66050,Female,Urban,Bachelor,7.43,0,2,,More than 1,A,Platinum,139248
43346,Male,Urban,High School,1.37,0,7,5710.0,More than 1,A,Platinum,334260
15811,Male,Urban,High School,7.94,0,7,4595.0,More than 1,A,Gold,537324
71279,Male,Urban,High School,5.51,1,2,5491.0,More than 1,B,Gold,110016
48932,Male,Urban,Bachelor,9.65,0,0,0.0,More than 1,A,Silver,61500
77569,Male,Rural,Bachelor,9.89,0,0,3700.0,1,C,Platinum,31980
80703,Male,,Bachelor,7.46,1,7,3114.0,More than 1,B,Platinum,64680
33394,Female,Rural,Bachelor,8.66,1,6,0.0,More than 1,B,Platinum,86304
88230,Male,Urban,High School,6.65,0,1,,1,C,Silver,37368
33832,Male,Urban,Bachelor,7.68,1,7,2112.0,1,B,Platinum,33000
16079,Male,Urban,Bachelor,8.67,0,7,3667.0,1,,Platinum,58680
42039,Male,Urban,High School,2.22,1,3,3801.0,More than 1,B,Silver,72432
61765,Male,Rural,High School,44.02,0,3,3062.0,More than 1,A,Platinum,31344
54092,Male,Urban,High School,2.7,0,7,3712.0,More than 1,B,Platinum,74748
1350,Male,Urban,High School,5.99,1,7,5242.0,More than 1,A,Platinum,45468
12677,Male,Urban,Bachelor,3.9,0,4,6708.0,1,B,Gold,33096
66985,Male,Urban,Bachelor,3.38,1,4,6860.0,More than 1,C,Gold,68280
15708,Male,Urban,High School,3.26,0,1,6074.0,More than 1,A,Platinum,540828
34148,Female,Urban,Bachelor,,0,1,8214.0,More than 1,A,Platinum,92784
74299,Male,,High School,30.66,1,2,8298.0,1,B,Platinum,72300
81374,Male,Urban,High School,9.56,0,5,10450.0,More than 1,A,Platinum,292560
19236,Female,Urban,Others,3.75,1,5,2978.0,More than 1,A,Platinum,61680
34994,Female,Urban,High School,6.18,0,4,5428.0,1,A,Platinum,32112
70848,Male,Rural,Bachelor,47.81,1,1,0.0,1,A,Gold,33468
66934,Male,Urban,Bachelor,99.28,0,0,6183.0,1,A,Platinum,52140
19557,Male,Rural,Bachelor,,1,6,0.0,More than 1,B,Platinum,69480
40117,Male,Urban,Bachelor,6.23,1,1,3529.0,More than 1,,Platinum,60288
11038,Male,Urban,High School,5.03,1,0,2167.0,1,A,Platinum,57444
77697,Male,Rural,High School,7.77,0,1,0.0,More than 1,B,Silver,65868
1738,Female,Urban,High School,53.94,1,3,3577.0,More than 1,,Platinum,102516
76169,Female,Urban,High School,3.66,1,7,4363.0,More than 1,A,Gold,147564
16233,Female,Urban,High School,4.81,0,7,7721.0,More than 1,C,Silver,164628
61650,Male,Urban,High School,4.13,1,7,5018.0,More than 1,C,Gold,501348
31136,Male,Rural,High School,8.23,1,6,0.0,More than 1,A,Silver,96000
79135,Female,Urban,High School,8.39,1,5,5477.0,More than 1,A,Gold,61344
10369,Male,Rural,Bachelor,5.63,1,2,0.0,1,C,Gold,57372
14016,Female,Urban,High School,2.15,0,5,3571.0,More than 1,B,Platinum,183252
18892,Female,Urban,Bachelor,9.44,0,4,4756.0,More than 1,,Silver,69468
70431,Male,Urban,Bachelor,2.53,1,6,6229.0,More than 1,B,Platinum,274440
6189,Male,Rural,High School,59.64,0,6,2851.0,More than 1,A,Silver,111360
54562,Female,Urban,Bachelor,3.03,0,4,3669.0,More than 1,A,Platinum,94164
26453,Female,Urban,High School,3.54,1,7,12336.0,More than 1,A,Gold,313716
15077,Female,Rural,Bachelor,4.71,0,2,3673.0,More than 1,A,Silver,52080
48600,Female,Rural,Bachelor,3.62,0,1,3117.0,More than 1,B,Silver,82380
64278,Male,Urban,High School,9.97,1,6,5586.0,1,A,Platinum,55680
87637,Male,Rural,Bachelor,4.61,1,6,0.0,More than 1,B,Platinum,68904
36730,Male,Urban,High School,,1,0,5933.0,More than 1,A,Platinum,341292
82310,Female,Urban,Bachelor,6.73,1,6,5508.0,More than 1,A,Gold,104772
27753,Female,Urban,Bachelor,3.16,1,5,3498.0,1,B,Silver,63516
35573,Female,Rural,Bachelor,,1,7,4956.0,More than 1,A,Gold,65676
77308,Female,Urban,High School,2.74,1,2,3745.0,1,A,Platinum,69348
40884,Male,Urban,Bachelor,3.75,0,7,10759.0,More than 1,A,Platinum,180612
54209,Female,Urban,High School,3.42,0,6,6316.0,More than 1,B,Platinum,62472
65999,Female,Rural,High School,5.06,1,4,3801.0,1,A,Gold,30468
3713,Female,Urban,Bachelor,9.27,0,3,16403.0,1,A,Platinum,66060
40251,Female,Rural,High School,7.84,0,5,0.0,More than 1,A,Platinum,103968
66370,Male,Urban,Bachelor,9.26,1,4,6110.0,1,A,Platinum,33060
83916,Male,,High School,7.07,1,6,,More than 1,A,Gold,69600
61566,Female,Rural,High School,8.1,0,7,9449.0,More than 1,A,Platinum,178812
20489,Male,Rural,High School,,1,4,0.0,More than 1,B,Silver,53940
42759,Female,Rural,High School,6.24,0,7,3361.0,1,A,Platinum,123252
74927,Male,Urban,Bachelor,,1,8,5896.0,More than 1,A,Silver,143880
41391,Male,Urban,High School,2.1,0,5,10741.0,More than 1,A,Gold,59076
49585,Male,Urban,Bachelor,5.87,0,4,4102.0,More than 1,B,Platinum,65256
86941,Female,Rural,Bachelor,5.69,0,5,0.0,1,A,Platinum,34212
7537,Male,Urban,High School,,1,5,3969.0,More than 1,,Gold,104148
56366,Female,Rural,High School,21.14,0,7,0.0,1,B,Platinum,47292
14644,Male,Rural,High School,8.45,1,6,6390.0,More than 1,A,Platinum,65952
31700,Female,Rural,Bachelor,8.03,0,6,2099.0,More than 1,B,Gold,78576
67056,Male,Urban,Bachelor,7.11,0,6,4631.0,1,A,Platinum,33708
63962,Male,Urban,High School,6.48,1,1,4007.0,1,A,Silver,34404
38091,Male,Urban,High School,7.21,1,0,,1,A,Silver,31116
72232,Male,Urban,High School,66.85,1,4,3723.0,More than 1,A,Platinum,246900
69273,Female,Urban,Bachelor,3.04,1,7,3764.0,More than 1,A,Platinum,65712
26145,Female,Urban,High School,9.52,1,8,3581.0,More than 1,A,Gold,58572
78770,Male,Urban,Others,,1,6,3953.0,1,A,Platinum,30180
17551,Male,Urban,High School,6.85,1,3,3886.0,1,A,Platinum,35580
51600,Female,Urban,High School,5.36,0,7,5067.0,More than 1,A,Platinum,99060
38358,Female,Urban,High School,9.33,0,5,,1,A,Platinum,34152
88981,Female,Urban,High School,9.86,0,7,0.0,More than 1,A,Platinum,119112
332,Female,,Bachelor,9.02,1,4,2570.0,More than 1,A,Platinum,111012
80626,Female,Rural,High School,2.37,0,6,4836.0,More than 1,A,Platinum,107496
4227,Male,Urban,Bachelor,2.67,1,6,3723.0,More than 1,B,Platinum,193764
36283,Female,Urban,High School,,0,0,14920.0,More than 1,A,Platinum,65064
10160,Male,,Bachelor,8.55,1,7,0.0,More than 1,B,Platinum,64740
8947,Male,Urban,Bachelor,2.5,1,6,9246.0,1,A,Platinum,37176
66153,Female,,High School,2.51,1,3,7146.0,More than 1,A,Platinum,63588
45888,Male,Urban,High School,9.79,1,7,4774.0,More than 1,B,Silver,69096
21191,Female,Urban,Bachelor,54.06,0,3,5587.0,More than 1,A,Gold,71664
39218,Male,Urban,High School,3.73,0,6,4026.0,More than 1,A,Gold,61920
20545,Female,,Bachelor,9.38,1,2,6147.0,More than 1,B,Platinum,73572
28418,Male,Urban,Bachelor,3.28,1,1,6700.0,More than 1,A,Platinum,104352
10627,Male,Urban,Bachelor,6.7,0,4,2452.0,1,A,Silver,50340
60048,Male,Rural,High School,,0,4,0.0,More than 1,C,Platinum,395592
82272,Male,Urban,Bachelor,4.49,0,8,3792.0,More than 1,A,Gold,282240
12181,Male,Urban,High School,3.45,0,1,0.0,More than 1,B,Platinum,62652
62272,Female,Urban,High School,8.4,1,7,,More than 1,B,Gold,69132
8814,Male,,High School,5.52,0,1,4772.0,More than 1,A,Platinum,102192
53458,Male,Rural,High School,5.86,0,4,0.0,1,A,Silver,52368
24927,Male,Urban,High School,9.96,1,6,,More than 1,A,Platinum,159732
83324,Male,Urban,High School,8.28,0,6,8028.0,More than 1,A,Silver,132060
8827,Female,Rural,Bachelor,5.45,0,6,2192.0,1,B,Gold,56700
48605,Male,Rural,Bachelor,5.02,1,8,5101.0,1,A,Platinum,46620
6147,Female,Urban,Bachelor,5.54,0,8,2276.0,More than 1,C,Platinum,68436
79919,Male,Rural,Bachelor,2.36,1,7,2000.0,1,B,Silver,34008
65402,Female,Urban,Bachelor,4.51,1,7,2100.0,More than 1,B,Platinum,68244
13976,Female,,High School,34.99,1,6,2569.0,More than 1,B,Silver,340200
12769,Male,Urban,High School,95.75,1,6,4121.0,More than 1,A,Platinum,221376
66671,Female,Urban,Bachelor,8.41,0,3,0.0,1,A,Platinum,72240
16288,Female,Urban,Bachelor,75.33,1,4,2476.0,More than 1,C,Platinum,218448
39164,Female,Urban,Bachelor,7.61,1,6,0.0,More than 1,A,Platinum,85764
11945,Female,Rural,High School,8.74,0,8,0.0,1,A,Gold,67392
73543,Female,Urban,High School,4.73,1,6,5951.0,More than 1,A,Silver,507012
13244,Female,Urban,Bachelor,3.94,0,6,6159.0,1,,Silver,35688
42587,Male,Urban,High School,9.77,1,6,0.0,More than 1,A,Platinum,67524
