id,gender,area,qualification,income,marital_status,vintage,claim_amount,num_policies,policy,type_of_policy,cltv
10886,Female,Urban,Bachelor,0.38,0,6,5664.0,1,A,Platinum,69120
26327,Male,Rural,High School,9.86,0,6,0.0,1,A,Platinum,55332
79735,Male,Rural,Bachelor,5.53,0,8,2969.0,1,A,Platinum,258756
58803,Female,,Bachelor,9.17,1,7,0.0,1,C,Silver,65472
67345,Female,Urban,High School,2.59,1,8,,1,B,Silver,32664
31683,Female,Urban,High School,7.62,0,7,2305.0,More than 1,C,Platinum,61044
17604,Male,Urban,Bachelor,,1,5,8825.0,1,,Platinum,46332
36619,Male,Urban,High School,4.6,0,5,5026.0,More than 1,B,Platinum,316464
65137,Male,Urban,Bachelor,9.75,0,1,7996.0,More than 1,A,Platinum,57312
29695,Male,Urban,High School,5.96,1,4,4160.0,More than 1,A,Platinum,109944
49369,Female,Rural,High School,6.18,1,5,2039.0,1,A,Platinum,48576
59768,Female,Urban,Bachelor,8.35,0,4,7900.0,More than 1,,Gold,92256
54422,Female,Urban,Bachelor,8.48,0,6,4561.0,More than 1,B,Gold,108984
7679,Female,Rural,High School,82.5,1,6,0.0,More than 1,A,Platinum,61632
14176,Male,Urban,Bachelor,3.46,0,4,15185.0,More than 1,A,Platinum,91272
38677,Female,Urban,Others,7.77,0,6,5099.0,More than 1,B,Platinum,100752
66655,Female,Urban,Bachelor,5.06,0,7,4011.0,1,A,Platinum,30204
63750,Male,Rural,Bachelor,5.56,1,2,5162.0,More than 1,A,Platinum,68280
9502,Female,Rural,Bachelor,15.12,0,4,0.0,1,A,Platinum,33324
71041,Female,Rural,High School,9.74,1,7,2499.0,More than 1,C,Gold,103092
45363,Male,Urban,High School,6.73,0,8,7315.0,More than 1,A,Gold,64152
29360,Female,Urban,High School,7.35,0,6,8277.0,1,A,Platinum,30576
67078,Female,Rural,Bachelor,93.9,1,4,0.0,1,A,Platinum,52080
78040,Male,Urban,High School,5.06,1,6,0.0,1,A,Platinum,69900
59699,Male,Urban,High School,7.7,1,5,2316.0,More than 1,,Platinum,67968
51056,Female,Rural,Bachelor,5.18,1,6,2496.0,More than 1,B,Silver,102348
70590,Female,Rural,Bachelor,8.18,0,4,3285.0,1,,Silver,51156
26835,Male,Urban,Bachelor,7.79,1,5,3968.0,More than 1,B,Silver,69684
928,Male,Urban,Bachelor,7.58,0,6,4061.0,More than 1,A,Platinum,107880
77228,Female,Urban,High School,6.39,0,3,11684.0,More than 1,C,Platinum,199908
23558,Female,Urban,Bachelor,4.27,1,7,9571.0,More than 1,B,Silver,113736
76967,Male,Urban,Bachelor,2.66,1,8,8224.0,More than 1,A,Platinum,96864
67952,Male,Urban,High School,9.06,1,7,4059.0,More than 1,A,Platinum,59556
32241,Male,,High School,,1,7,0.0,More than 1,B,Silver,63876
57727,Male,Rural,Bachelor,46.54,1,6,5998.0,More than 1,,Platinum,106092
58443,Female,Urban,High School,3.67,0,5,4211.0,More than 1,A,Platinum,61788
31308,Male,Urban,High School,2.5,0,3,5872.0,More than 1,A,Platinum,276324
29503,Male,Rural,Bachelor,8.07,1,6,2736.0,1,B,Platinum,56376
11053,Female,Urban,Bachelor,8.42,0,5,10323.0,More than 1,A,Gold,103104
40752,Male,Urban,High School,4.28,1,7,7152.0,More than 1,B,Silver,62568
73134,Female,Urban,High School,4.58,0,6,5851.0,1,A,Platinum,64044
61848,Female,Urban,Others,9.13,0,4,6426.0,1,A,Gold,75888
76277,Male,Urban,Others,3.39,1,4,6454.0,1,,Gold,35844
52734,Female,Rural,Bachelor,2.19,1,7,0.0,More than 1,B,Platinum,67296
42319,Female,Urban,High School,6.87,1,4,3596.0,1,A,Gold,35796
77907,Male,Urban,High School,5.13,0,6,4235.0,1,A,Platinum,47592
74961,Female,Rural,Bachelor,,0,6,0.0,More than 1,A,Silver,178512
13458,Male,Urban,High School,7.84,0,4,6346.0,1,C,Silver,28080
85382,Male,Urban,High School,6.01,0,6,6212.0,More than 1,A,Silver,572364
5279,Female,Urban,High School,6.92,1,7,5343.0,More than 1,A,Platinum,94584
37102,Male,Rural,High School,6.77,1,7,3524.0,More than 1,A,Gold,97044
37509,Male,Urban,High School,5.47,1,2,3149.0,More than 1,A,Gold,268548
89069,Male,,Bachelor,2.53,1,6,4054.0,More than 1,B,Silver,62088
65696,Female,Urban,High School,7.3,0,2,2644.0,More than 1,B,Silver,53676
5986,Male,Urban,High School,89.03,1,5,0.0,1,A,Platinum,49392
10791,Female,Urban,High School,6.11,1,7,5958.0,More than 1,B,Gold,62772
57908,Male,,Bachelor,5.58,1,0,6365.0,1,A,Platinum,34704
15996,Male,Rural,Bachelor,9.44,1,2,3136.0,More than 1,A,Platinum,107184
5,Male,Urban,High School,70.06,1,6,3508.0,More than 1,A,Gold,59736
28566,Male,Rural,Bachelor,6.87,1,2,3978.0,More than 1,A,Platinum,65712
41163,Female,Urban,Bachelor,6.89,1,4,,1,A,Platinum,88500
27393,Female,Urban,Bachelor,4.08,0,7,0.0,1,A,Platinum,31104
86827,Female,Urban,High School,5.91,1,6,,1,C,Gold,30432
57944,Female,Urban,High School,7.72,0,6,,More than 1,A,Platinum,115224
4577,Female,Urban,Bachelor,5.3,1,3,,More than 1,B,Platinum,63708
36253,Female,,High School,,0,6,4671.0,More than 1,A,Gold,359508
50386,Male,Rural,Bachelor,8.47,0,6,2895.0,More than 1,,Silver,49332
74662,Female,Urban,Bachelor,41.42,1,5,3053.0,1,A,Platinum,65832
76887,Male,Urban,High School,7.74,1,8,2406.0,More than 1,B,Platinum,59472
39642,Male,Rural,Bachelor,58.37,1,5,0.0,1,B,Gold,49752
16033,Male,Urban,High School,8.24,1,7,6340.0,More than 1,A,Silver,33204
3199,Female,Rural,High School,2.74,1,2,3421.0,More than 1,B,Gold,52056
54914,Male,Urban,Bachelor,7.06,0,0,,1,B,Silver,65220
25868,Female,Urban,High School,2.95,0,1,5222.0,1,A,Platinum,144132
79990,Male,Rural,High School,50.4,0,7,3251.0,More than 1,,Gold,115752
45558,Female,Urban,Bachelor,6.43,1,6,5631.0,1,A,Gold,35568
10479,Female,Urban,High School,,0,8,2259.0,1,A,Platinum,59064
43679,Female,Rural,Bachelor,61.27,0,3,5127.0,More than 1,A,Platinum,131520
66112,Male,Urban,High School,6.74,1,6,3544.0,More than 1,A,Gold,95580
31774,Female,Urban,High School,6.04,1,1,7752.0,More than 1,A,Gold,70056
19254,Male,Urban,High School,6.3,1,5,9074.0,1,A,Platinum,51924
67829,Male,Rural,Bachelor,67.56,1,7,3463.0,More than 1,B,Platinum,112908
41340,Female,Rural,High School,9.7,0,2,3004.0,1,A,Platinum,53940
16684,Male,Rural,High School,8.09,0,3,3516.0,More than 1,A,Gold,335592
74701,Male,Urban,Bachelor,,1,6,0.0,More than 1,A,Silver,83760
55387,Male,Urban,Bachelor,5.21,0,3,2699.0,More than 1,A,Platinum,76008
80793,Male,Rural,High School,6.1,0,0,0.0,1,A,Platinum,31212
37469,Female,Urban,High School,7.04,1,5,0.0,More than 1,C,Platinum,73620
29833,Male,Urban,Bachelor,29.44,0,8,0.0,More than 1,B,Platinum,187356
4621,Male,Urban,High School,,0,5,5000.0,1,A,Platinum,35304
7319,Female,Urban,High School,8.81,1,6,2347.0,1,B,Gold,33996
47741,Female,Rural,Bachelor,2.34,0,1,3767.0,More than 1,A,Gold,63792
68468,Male,Urban,Bachelor,3.21,0,5,5411.0,More than 1,B,Gold,71616
46457,Male,Urban,High School,9.31,0,5,4445.0,More than 1,,Gold,60312
31272,Female,Urban,High School,3.11,1,4,7506.0,1,C,Platinum,61104
60117,Male,Urban,Bachelor,6.67,0,6,15580.0,More than 1,B,Silver,95028
70138,Male,Rural,High School,7.77,1,7,2162.0,1,A,Gold,34884
41822,Male,,Bachelor,3.69,1,5,4112.0,More than 1,A,Platinum,277308
1428,Male,Urban,Bachelor,1.01,0,8,7737.0,More than 1,A,Platinum,187272
5058,Female,Urban,High School,4.36,0,1,8541.0,More than 1,A,Gold,292116
40810,Female,Urban,Bachelor,7.45,0,6,5928.0,More than 1,B,Silver,70824
17039,Male,Urban,High School,35.64,1,1,3750.0,More than 1,A,Gold,86424
1925,Male,Urban,High School,5.67,1,5,3455.0,More than 1,,Platinum,63240
805,Female,Urban,High School,3.58,1,5,3895.0,More than 1,A,Silver,307920
71870,Female,Rural,Bachelor,8.48,1,8,2062.0,More than 1,B,Silver,58776
54612,Male,,Bachelor,42.11,1,6,2118.0,1,B,Platinum,52884
58248,Female,Rural,Bachelor,9.93,0,7,0.0,1,A,Silver,38724
76176,Male,Urban,Bachelor,1.51,1,5,5364.0,1,A,Silver,54288
25389,Male,,High School,6.71,0,5,2058.0,1,A,Platinum,46944
33973,Male,Rural,High School,7.38,0,6,0.0,1,B,Gold,56460
88497,Male,,Bachelor,9.74,1,6,0.0,1,B,Gold,34764
73797,Female,Urban,Bachelor,3.39,1,6,5721.0,More than 1,B,Silver,110172
46439,Male,Urban,High School,8.21,1,4,2970.0,1,A,Gold,67272
52739,Male,Urban,High School,3.18,0,0,5646.0,More than 1,C,Gold,92520
26506,Female,Urban,High School,5.46,0,7,6119.0,1,C,Platinum,151920
30859,Female,Urban,Bachelor,6.98,0,6,5284.0,More than 1,,Silver,156012
42519,Male,Urban,Bachelor,6.53,0,8,2608.0,More than 1,,Platinum,69768
76271,Female,Urban,Bachelor,30.45,0,3,0.0,More than 1,A,Silver,246768
62051,Female,Urban,High School,8.95,0,6,5602.0,More than 1,A,Silver,98724
49645,Male,Urban,High School,5.25,1,6,,More than 1,A,Gold,61980
9814,Male,Urban,High School,60.9,1,2,0.0,1,A,Platinum,29676
78121,Male,Urban,Bachelor,3.88,0,8,8935.0,More than 1,B,Silver,68412
37139,Female,Rural,High School,3.18,1,5,3941.0,1,B,Platinum,64212
11795,Female,Urban,High School,9.81,0,5,3051.0,1,A,Platinum,49068
29102,Male,Urban,High School,6.76,0,6,4266.0,More than 1,A,Silver,62112
60262,Female,Urban,High School,5.6,1,2,8907.0,More than 1,A,Gold,63816
20971,Male,Urban,High School,3.23,0,5,5427.0,More than 1,B,Platinum,67608
29909,Female,Rural,Bachelor,8.62,1,4,5157.0,More than 1,B,Platinum,67140
74776,Female,Urban,High School,5.41,1,6,5911.0,1,A,Platinum,30636
25001,Female,Urban,High School,8.42,1,6,8795.0,More than 1,A,Platinum,98640
88342,Female,Urban,Bachelor,,0,6,5949.0,1,A,Silver,31776
46077,Female,Rural,High School,7.39,0,7,0.0,More than 1,B,Gold,57084
58903,Male,Urban,High School,95.94,0,5,3782.0,More than 1,A,Silver,79872
6025,Male,Urban,Bachelor,3.61,1,6,3450.0,More than 1,A,Platinum,58716
58364,Male,Urban,Bachelor,4.3,1,1,,More than 1,A,Silver,323700
22030,Male,Rural,High School,9.86,1,5,0.0,1,B,Platinum,68064
74235,Female,Urban,Bachelor,42.17,0,6,,More than 1,A,Gold,313296
30027,Female,Urban,Bachelor,5.97,1,1,6808.0,1,C,Platinum,59520
59694,Female,Rural,High School,99.88,0,8,,More than 1,C,Silver,64092
64668,Female,Rural,Bachelor,82.63,1,3,5612.0,More than 1,A,Platinum,84288
10765,Male,Urban,High School,6.32,1,5,6756.0,More than 1,A,Gold,71700
63695,Female,Urban,Others,7.61,1,5,0.0,More than 1,A,Platinum,502884
69811,Female,Urban,High School,5.97,1,0,0.0,1,A,Platinum,29556
86465,Female,Rural,High School,,1,7,4621.0,1,B,Gold,32604
70525,Female,Urban,Bachelor,0.03,1,4,8385.0,1,A,Platinum,44124
26544,Female,Rural,High School,5.41,1,0,0.0,1,B,Platinum,36084
88330,Female,Rural,High School,6.06,0,7,0.0,More than 1,B,Platinum,67704
44896,Male,Urban,High School,29.98,0,7,9207.0,More than 1,A,Platinum,76920
25175,Male,Rural,Bachelor,9.51,0,4,3750.0,More than 1,B,Silver,116832
82453,Female,Urban,High School,,1,4,4160.0,More than 1,A,Gold,60180
32825,Male,Rural,High School,8.86,1,3,0.0,1,A,Platinum,60516
58310,Female,Urban,High School,2.5,1,6,4021.0,More than 1,B,Gold,61908
82513,Male,Rural,Others,1.59,0,6,2052.0,1,A,Silver,36060
70717,Male,Urban,High School,6.3,1,4,3319.0,More than 1,A,Platinum,488880
47417,Male,Urban,High School,9.67,1,5,3440.0,1,A,Silver,57492
54208,Male,Urban,Bachelor,4.4,0,5,14015.0,More than 1,A,Platinum,95688
47492,Male,Rural,Bachelor,,1,1,3770.0,More than 1,A,Platinum,105540
44298,Male,Urban,Bachelor,8.98,1,0,6093.0,More than 1,A,Platinum,63108
57275,Female,Rural,Others,9.69,1,5,2138.0,1,A,Gold,240024
5214,Male,,Bachelor,7.44,0,2,,More than 1,A,Platinum,121968
47499,Female,Urban,High School,,0,5,4547.0,1,C,Platinum,62160
14858,Female,Rural,High School,,1,7,0.0,More than 1,A,Platinum,65400
56622,Female,Urban,Bachelor,4.91,0,6,4137.0,1,A,Silver,53004
36869,Male,Urban,High School,3.88,1,3,4972.0,More than 1,A,Platinum,157944
18029,Female,Rural,Others,6.91,1,5,0.0,More than 1,A,Platinum,94212
59532,Female,Urban,High School,5.48,0,5,5254.0,More than 1,A,Platinum,539916
36999,Male,Rural,Bachelor,7.3,1,6,8228.0,More than 1,B,Silver,60252
74330,Male,Rural,Bachelor,,0,6,0.0,More than 1,A,Gold,70056
23731,Male,Urban,High School,2.91,0,5,7587.0,1,A,Platinum,65652
22708,Male,Urban,High School,2.4,0,6,5935.0,1,C,Platinum,31908
81703,Male,Urban,Bachelor,4.59,1,5,6141.0,1,,Platinum,31356
67273,Male,,High School,8.49,0,3,0.0,1,A,Platinum,33552
48147,Female,Urban,High School,7.43,0,1,10756.0,More than 1,C,Platinum,184944
25237,Female,Urban,High School,6.76,0,4,6030.0,1,A,Silver,32172
41362,Female,Urban,High School,1.23,1,7,4064.0,More than 1,A,Platinum,62196
87133,Female,Rural,Bachelor,98.95,0,3,3010.0,More than 1,B,Platinum,69600
70667,Female,Urban,Bachelor,2.65,1,7,5082.0,More than 1,A,Gold,149460
64119,Female,Rural,High School,9.25,0,2,6268.0,More than 1,A,Platinum,57852
80540,Female,Rural,High School,44.9,1,6,0.0,1,B,Gold,34944
62179,Female,Urban,High School,53.66,0,1,8308.0,More than 1,A,Platinum,34344
10113,Male,Urban,Others,,1,1,,1,A,Platinum,54456
81218,Male,,Bachelor,8.29,1,5,3300.0,1,C,Platinum,30420
24111,Female,Rural,Bachelor,8.5,0,6,2616.0,1,A,Gold,61740
9138,Male,Urban,High School,2.37,0,3,2189.0,More than 1,A,Silver,69792
77334,Male,Rural,Bachelor,,1,6,0.0,More than 1,A,Platinum,64404
84034,Male,Urban,High School,9.95,1,3,10177.0,More than 1,A,Platinum,200868
82187,Female,Urban,High School,4.19,0,4,5969.0,More than 1,B,Platinum,114660
29270,Male,Urban,High School,2.38,0,6,4082.0,More than 1,A,Silver,70704
71723,Male,Urban,High School,6.19,0,6,10275.0,More than 1,A,Gold,142284
51384,Male,Urban,High School,34.8,1,8,2460.0,More than 1,A,Gold,57816
66652,Male,Rural,Bachelor,6.38,0,5,3537.0,More than 1,A,Platinum,334404
25197,Male,Urban,Bachelor,5.29,0,0,9836.0,1,A,Silver,28860
67906,Male,Urban,High School,8.73,1,1,6329.0,1,A,Platinum,29760
52294,Male,Rural,High School,7.92,1,1,0.0,1,,Silver,52044
25223,Female,Rural,Bachelor,6.24,1,4,0.0,More than 1,A,Platinum,30420
41599,Male,Rural,High School,9.67,1,1,3747.0,More than 1,A,Platinum,63012
460,Female,Urban,High School,,0,8,6905.0,More than 1,B,Gold,65004
59301,Male,Rural,Bachelor,3.92,1,8,2089.0,More than 1,A,Silver,104412
1927,Male,Urban,Bachelor,5.58,1,6,5654.0,1,A,Platinum,69132
41370,Female,Urban,High School,3.63,1,5,7160.0,More than 1,A,Platinum,51696
50526,Male,Rural,Others,8.2,0,3,3503.0,More than 1,B,Platinum,362040
73787,Female,Urban,Bachelor,6.57,0,5,5687.0,More than 1,A,Platinum,281952
80870,Male,Rural,Bachelor,44.45,1,8,5564.0,More than 1,A,Platinum,66648
65095,Male,Rural,High School,5.64,1,8,0.0,1,A,Gold,103548
80950,Male,Rural,High School,8.15,1,6,0.0,More than 1,B,Silver,67668
63012,Female,Urban,High School,,0,1,5251.0,1,A,Platinum,32844
79376,Male,Urban,Bachelor,5.59,1,0,3666.0,1,A,Platinum,33000
61367,Male,,Bachelor,7.85,1,4,2860.0,More than 1,,Platinum,275316
18849,Male,Rural,High School,81.2,1,6,3365.0,More than 1,C,Silver,68856
27117,Male,Urban,Bachelor,2.63,1,6,8331.0,More than 1,A,Silver,102456
15100,Female,Urban,Bachelor,7.0,0,3,3790.0,More than 1,A,Platinum,56616
2196,Male,,Bachelor,4.79,0,4,9692.0,More than 1,A,Silver,204576
9725,Male,Urban,High School,6.55,0,8,3813.0,More than 1,A,Platinum,134256
27914,Female,Urban,Bachelor,2.99,1,6,6690.0,1,A,Silver,33420
46606,Male,Rural,Bachelor,6.26,0,6,3456.0,More than 1,A,Gold,347832
25690,Female,Urban,High School,8.82,0,5,,More than 1,A,Gold,52200
735,Female,Rural,High School,5.65,1,0,0.0,1,C,Gold,56496
72044,Male,Urban,Bachelor,4.87,1,6,7805.0,More than 1,A,Gold,99888
64589,Female,Rural,Others,5.2,0,0,0.0,1,A,Silver,51024
38699,Female,Rural,Bachelor,7.64,1,5,0.0,More than 1,A,Platinum,66552
77577,Male,Urban,Bachelor,4.77,1,3,3928.0,More than 1,B,Platinum,152532
10967,Male,Urban,Bachelor,5.97,1,6,8531.0,More than 1,A,Silver,122484
57349,Male,Urban,Bachelor,5.41,1,6,0.0,1,A,Platinum,71988
21607,Male,Rural,High School,5.34,0,7,2416.0,More than 1,B,Platinum,69996
52653,Male,Rural,Bachelor,,0,7,0.0,More than 1,B,Gold,78276
13722,Female,Urban,Bachelor,6.23,0,6,4039.0,1,B,Silver,66648
30453,Male,Urban,Bachelor,61.94,0,6,0.0,1,A,Gold,59544
66892,Male,,Bachelor,8.66,1,0,5755.0,More than 1,A,Gold,48300
26935,Male,Rural,Bachelor,78.84,0,6,2579.0,More than 1,A,Platinum,71052
44322,Female,Rural,High School,36.15,0,8,3778.0,1,B,Platinum,57480
86466,Male,Urban,Bachelor,5.34,0,5,4492.0,More than 1,A,Platinum,414612
1275,Male,Urban,High School,,1,7,5756.0,More than 1,A,Platinum,60492
55239,Male,Rural,High School,9.81,1,1,2935.0,1,A,Platinum,29184
60950,Female,Rural,Bachelor,9.47,1,5,3473.0,More than 1,B,Silver,70092
41593,Male,Urban,High School,99.01,0,2,0.0,1,C,Silver,61092
55436,Male,Urban,Bachelor,5.33,1,6,7379.0,1,C,Silver,63336
72006,Female,Urban,High School,5.14,0,8,,1,A,Platinum,51132
85563,Female,Urban,High School,7.18,1,7,4403.0,1,B,Gold,35184
44101,Female,Urban,Bachelor,9.65,0,1,3716.0,More than 1,A,Platinum,326640
81467,Male,Urban,High School,5.48,1,0,6260.0,1,B,Silver,35088
13904,Female,Urban,High School,7.2,1,2,0.0,More than 1,B,Platinum,175176
83810,Male,Urban,High School,3.51,1,1,6184.0,1,C,Platinum,51240
8235,Female,Urban,Others,0.86,1,3,9869.0,More than 1,A,Platinum,214692
51417,Male,Urban,Bachelor,8.86,0,5,3177.0,1,C,Gold,33876
14837,Female,Rural,High School,9.98,0,7,0.0,1,A,Platinum,32712
53785,Female,Urban,High School,3.58,0,5,4235.0,More than 1,A,Platinum,59916
48470,Female,Urban,High School,,1,3,0.0,More than 1,A,Silver,65484
31468,Female,Rural,Bachelor,7.14,1,8,0.0,More than 1,C,Platinum,183228
69916,Female,Rural,Bachelor,23.79,0,7,5976.0,1,B,Gold,62148
52836,Male,Rural,High School,5.03,1,1,4638.0,More than 1,B,Gold,57492
85064,Female,Urban,High School,9.35,1,6,,More than 1,C,Silver,116124
85381,Male,Rural,Bachelor,6.87,1,6,0.0,More than 1,A,Platinum,52272
55660,Male,Urban,Bachelor,3.62,1,8,4076.0,More than 1,B,Gold,108072
44776,Male,Urban,High School,7.71,0,4,4078.0,1,A,Platinum,31500
44483,Female,Urban,Bachelor,4.27,0,4,5707.0,1,,Platinum,52956
56873,Female,Rural,High School,19.18,1,7,0.0,1,B,Platinum,31524
19416,Female,Urban,High School,2.94,1,4,5336.0,More than 1,A,Platinum,161424
31213,Male,Urban,High School,3.17,0,3,6763.0,More than 1,A,Platinum,60972
69430,Male,Rural,Bachelor,8.14,1,7,3916.0,More than 1,C,Platinum,93516
48708,Male,Rural,Bachelor,20.69,1,7,0.0,1,A,Gold,34176
71473,Male,Rural,Bachelor,4.16,0,8,0.0,More than 1,,Platinum,63300
61813,Male,Urban,Bachelor,9.61,0,5,2702.0,1,A,Silver,30972
17468,Male,Urban,High School,7.68,0,6,6438.0,1,A,Silver,59436
16930,Male,Urban,High School,2.66,1,1,5416.0,1,A,Platinum,52140
64183,Male,Rural,High School,7.35,1,7,2700.0,1,A,Platinum,53340
88499,Male,Urban,High School,4.48,1,2,5173.0,More than 1,A,Gold,116748
48764,Female,,Bachelor,3.2,0,5,2311.0,1,B,Platinum,68268
65457,Female,Urban,High School,7.38,1,3,2819.0,More than 1,A,Silver,86268
31830,Male,Urban,High School,3.77,1,7,3785.0,More than 1,A,Gold,69480
85052,Female,Urban,High School,9.12,1,5,5515.0,1,,Silver,33048
15777,Male,Urban,High School,6.3,0,8,0.0,More than 1,A,Gold,64368
72227,Female,Rural,High School,7.63,1,6,0.0,1,B,Silver,33024
36679,Female,Urban,High School,9.06,1,2,5200.0,More than 1,B,Platinum,75588
82977,Female,Rural,Bachelor,9.94,1,4,6686.0,1,A,Platinum,33384
5381,Female,Rural,High School,12.09,0,6,,More than 1,A,Silver,68748
3600,Male,Rural,High School,8.59,1,0,7048.0,More than 1,B,Silver,359856
72730,Female,,High School,5.32,1,7,4074.0,More than 1,A,Gold,97812
75577,Female,Rural,High School,8.13,1,5,0.0,1,A,Platinum,67104
77079,Female,Urban,High School,7.76,0,5,5229.0,More than 1,A,Platinum,93864
4058,Female,Rural,Others,11.87,0,8,0.0,1,C,Silver,36360
14681,Male,Urban,Bachelor,9.76,0,5,4107.0,More than 1,A,Gold,56160
48139,Male,Rural,High School,19.87,1,5,0.0,More than 1,B,Platinum,67860
3511,Male,Urban,High School,9.62,0,6,4580.0,1,B,Platinum,72828
69445,Male,Urban,Bachelor,5.92,1,2,6905.0,1,,Silver,183180
38485,Male,Urban,Bachelor,5.31,1,4,6564.0,1,B,Silver,32232
75881,Male,Urban,Bachelor,6.49,1,7,7550.0,1,A,Gold,91764
59180,Male,Rural,Bachelor,8.38,1,4,3319.0,1,C,Gold,71484
52096,Female,Urban,Bachelor,3.43,1,4,,More than 1,A,Platinum,114552
52634,Female,Urban,High School,9.0,1,6,,1,A,Platinum,111408
52297,Male,Urban,High School,5.07,1,6,5537.0,More than 1,A,Silver,373212
73555,Male,Rural,Bachelor,8.92,1,7,0.0,More than 1,B,Platinum,69432
8684,Male,Urban,Bachelor,8.27,1,3,5808.0,1,C,Platinum,35064
32094,Female,Urban,Bachelor,6.14,1,5,0.0,More than 1,A,Platinum,144732
42585,Female,Rural,High School,5.41,1,1,3394.0,More than 1,A,Platinum,98736
48280,Male,Urban,High School,5.12,1,6,5602.0,More than 1,A,Gold,97920
55716,Male,Urban,Bachelor,1.69,1,6,3618.0,1,A,Silver,33288
22629,Female,Rural,Bachelor,8.21,0,5,0.0,More than 1,A,Platinum,94764
53357,Male,,High School,9.41,1,4,4002.0,More than 1,B,Platinum,70572
43727,Female,Urban,High School,9.71,1,6,5678.0,1,A,Platinum,33504
39250,Male,Rural,High School,,1,4,,1,A,Gold,39708
58719,Female,Rural,Bachelor,5.33,1,8,0.0,More than 1,A,Silver,179652
26664,Male,Rural,High School,42.5,1,7,2544.0,More than 1,A,Platinum,62292
39789,Female,,Bachelor,60.46,1,7,4253.0,More than 1,B,Platinum,68280
16643,Female,Urban,Bachelor,6.31,0,2,2720.0,1,A,Gold,60516
75355,Female,Rural,Bachelor,39.8,1,7,0.0,More than 1,A,Platinum,52296
69322,Female,Rural,Others,8.93,1,6,2132.0,More than 1,B,Gold,62472
36139,Male,Urban,High School,3.66,1,5,5432.0,More than 1,A,Platinum,318144
13985,Male,Urban,High School,2.84,1,5,5651.0,1,A,Platinum,53436
51834,Female,Urban,Bachelor,6.9,1,4,,More than 1,A,Gold,67740
80594,Male,Urban,Bachelor,7.35,0,3,2206.0,More than 1,A,Platinum,61140
52562,Female,Urban,High School,6.72,1,8,5186.0,More than 1,A,Gold,68484
26604,Female,Urban,High School,4.43,0,8,3000.0,More than 1,,Gold,360180
35534,Male,Urban,Bachelor,8.42,1,1,4210.0,1,,Platinum,31272
19114,Female,Urban,Bachelor,6.79,1,0,3213.0,1,A,Silver,34092
39178,Male,Urban,High School,9.55,1,0,16184.0,More than 1,A,Platinum,95844
9079,Male,Urban,High School,68.48,0,5,6704.0,More than 1,B,Platinum,29364
39718,Male,Urban,High School,8.54,1,4,0.0,1,B,Gold,51492
83174,Male,Rural,Bachelor,8.69,0,1,2547.0,More than 1,A,Platinum,107688
21079,Female,Urban,Bachelor,5.58,1,3,0.0,More than 1,B,Platinum,75852
3805,Female,Urban,High School,29.57,0,7,3447.0,More than 1,A,Silver,289560
85630,Male,Urban,Bachelor,9.36,0,8,0.0,More than 1,B,Platinum,57420
20736,Female,Rural,High School,6.27,1,7,3354.0,More than 1,A,Gold,104832
3332,Female,Urban,High School,8.82,1,0,,More than 1,A,Gold,99000
4785,Male,Urban,Bachelor,9.12,1,8,4555.0,1,B,Gold,57384
31571,Female,,High School,6.87,1,5,0.0,1,A,Platinum,32232
62540,Female,Urban,High School,3.03,1,7,6241.0,More than 1,A,Platinum,296928
71901,Female,Urban,Bachelor,8.95,0,7,4711.0,1,A,Silver,34056
56663,Male,Rural,High School,5.41,1,0,,1,A,Platinum,45804
30718,Female,Rural,High School,,1,6,0.0,More than 1,,Gold,65316
68145,Male,Rural,Bachelor,9.26,0,3,0.0,More than 1,C,Silver,68616
37465,Female,Urban,High School,6.12,0,6,7932.0,1,B,Platinum,39924
83666,Female,,Bachelor,2.06,1,7,6372.0,More than 1,A,Silver,223488
13211,Male,Urban,High School,6.14,1,0,4218.0,More than 1,A,Platinum,91644
83191,Female,Urban,Bachelor,42.08,0,7,9409.0,More than 1,A,Gold,415032
16382,Female,Urban,Bachelor,2.01,1,4,6580.0,1,A,Platinum,32664
51782,Male,Urban,Bachelor,82.4,1,8,2497.0,More than 1,B,Platinum,568116
71153,Male,Urban,Bachelor,78.08,1,8,3729.0,More than 1,A,Silver,65544
4477,Male,Urban,Bachelor,8.53,0,6,5165.0,More than 1,A,Gold,283896
17340,Female,Urban,Bachelor,7.34,1,0,3326.0,More than 1,A,Platinum,67764
7667,Female,Rural,High School,7.47,1,3,3354.0,More than 1,A,Gold,175704
75073,Male,Urban,Bachelor,4.34,0,8,4893.0,More than 1,B,Platinum,91872
21188,Male,Urban,Bachelor,8.47,0,3,9668.0,More than 1,A,Gold,590688
65078,Male,Rural,High School,62.36,1,6,0.0,1,A,Gold,39744
46232,Male,Urban,High School,32.63,1,3,6018.0,More than 1,A,Silver,68424
32557,Male,Rural,Bachelor,7.96,0,5,0.0,More than 1,B,Platinum,54576
64607,Male,Urban,High School,9.36,0,2,4323.0,More than 1,B,Platinum,98880
50382,Male,Urban,Bachelor,7.16,0,6,2262.0,More than 1,A,Platinum,71100
23498,Male,Rural,High School,8.05,1,5,,More than 1,A,Platinum,90660
53450,Male,Urban,High School,6.11,1,5,4340.0,More than 1,A,Platinum,64164
63710,Female,Rural,High School,47.47,0,8,0.0,More than 1,A,Platinum,60648
