id,gender,area,qualification,income,marital_status,vintage,claim_amount,num_policies,policy,type_of_policy,cltv
53187,Male,Rural,High School,5.14,1,1,2244.0,More than 1,A,Platinum,62436
1082,Female,,High School,94.57,1,7,0.0,More than 1,B,Platinum,35064
65214,Male,Urban,Bachelor,61.18,1,1,15946.0,More than 1,,Platinum,100392
46092,Male,Urban,Bachelor,3.36,1,5,4424.0,1,A,Platinum,68328
75623,Male,,High School,8.74,0,8,3596.0,More than 1,,Gold,92376
3889,Male,Urban,Bachelor,,1,7,2665.0,More than 1,A,Platinum,55200
87682,Female,Urban,High School,49.99,0,7,5194.0,1,,Platinum,85884
30004,Female,Urban,High School,8.22,1,8,,More than 1,A,Platinum,56352
39710,Female,Urban,High School,8.6,1,7,3201.0,More than 1,A,Platinum,91080
16444,Male,Urban,Bachelor,7.25,1,2,3623.0,More than 1,,Silver,62808
66148,Male,Urban,Others,27.94,1,3,3374.0,More than 1,B,Platinum,61884
34625,Female,Rural,Others,4.51,0,6,,1,B,Platinum,64080
10207,Male,Rural,Bachelor,6.12,1,2,0.0,1,C,Platinum,145932
45873,Male,Urban,High School,9.61,1,6,7496.0,1,B,Silver,32160
25575,Male,Rural,High School,9.02,0,6,3510.0,More than 1,A,Platinum,140964
54765,Male,Urban,Bachelor,6.41,0,4,4455.0,1,B,Platinum,102312
22919,Female,,Bachelor,8.09,1,2,6844.0,1,A,Silver,32004
37231,Female,Urban,Bachelor,,1,6,4276.0,1,A,Platinum,32148
45190,Male,Urban,High School,8.3,1,3,7867.0,More than 1,C,Gold,69588
88075,Female,Urban,Bachelor,,0,6,6636.0,1,A,Platinum,92124
39721,Male,,Bachelor,6.35,0,1,11753.0,More than 1,A,Platinum,359232
5214,Male,,Bachelor,7.44,0,2,,More than 1,A,Platinum,121968
3099,Male,Urban,Others,4.97,1,5,5869.0,More than 1,A,Platinum,226728
79842,Male,Urban,High School,49.23,1,8,,More than 1,A,Platinum,49404
36927,Male,Urban,High School,9.63,0,6,4415.0,1,C,Platinum,93696
7330,Male,Rural,High School,5.53,1,5,0.0,More than 1,A,Gold,68436
6026,Female,Urban,High School,,1,2,2262.0,More than 1,C,Silver,63816
57908,Male,,Bachelor,5.58,1,0,6365.0,1,A,Platinum,34704
43459,Male,Urban,Bachelor,5.39,1,2,4002.0,More than 1,A,Platinum,106992
35954,Male,Urban,Bachelor,90.39,0,7,5924.0,More than 1,C,Platinum,235380
44119,Male,Urban,High School,1.26,1,7,6522.0,More than 1,A,Platinum,320796
29335,Female,Urban,High School,9.02,1,6,6667.0,More than 1,B,Gold,107604
25591,Male,Rural,Bachelor,6.19,1,7,2469.0,More than 1,B,Platinum,98124
72472,Male,Urban,High School,3.98,0,2,9913.0,More than 1,A,Platinum,60048
83047,Male,,High School,2.08,1,8,3898.0,More than 1,A,Platinum,64032
36722,Male,Urban,High School,76.27,0,2,7156.0,1,A,Platinum,66804
42451,Female,Urban,Bachelor,1.49,0,7,4174.0,More than 1,B,Platinum,70836
22521,Female,Urban,High School,8.77,1,8,7409.0,1,C,Platinum,31104
65907,Female,Urban,Bachelor,0.69,0,3,6465.0,More than 1,C,Platinum,65748
49828,Female,Urban,High School,9.5,0,3,12059.0,More than 1,A,Platinum,557772
50765,Female,Urban,Bachelor,7.66,1,7,0.0,1,C,Silver,29928
61554,Female,Urban,High School,5.95,0,7,7744.0,More than 1,A,Silver,66120
83804,Male,Urban,Bachelor,6.66,1,7,7359.0,More than 1,A,Platinum,446004
87356,Female,Urban,Bachelor,,0,7,10805.0,More than 1,B,Platinum,59352
67617,Female,Rural,High School,,0,4,4556.0,More than 1,A,Gold,51708
64730,Male,Rural,High School,60.8,0,5,0.0,1,A,Gold,30576
17786,Female,Urban,High School,12.53,0,7,7727.0,More than 1,A,Silver,95628
15378,Female,Urban,High School,6.07,1,7,0.0,More than 1,,Silver,62412
48804,Male,Rural,Bachelor,65.14,0,7,,More than 1,A,Silver,54276
11231,Female,Urban,Bachelor,4.41,1,7,7620.0,More than 1,B,Platinum,118560
18867,Female,,High School,28.93,1,5,0.0,More than 1,B,Platinum,100668
21654,Female,Urban,Others,8.99,1,5,6247.0,More than 1,A,Platinum,94188
7231,Male,Rural,Bachelor,59.81,0,8,2452.0,More than 1,B,Gold,105696
44433,Female,Urban,Bachelor,8.67,1,6,3875.0,More than 1,A,Platinum,110172
18447,Female,,High School,16.26,1,7,2476.0,More than 1,A,Gold,107844
43218,Female,Urban,Bachelor,6.25,1,4,3079.0,1,B,Platinum,32820
37884,Male,Urban,High School,60.28,0,7,0.0,More than 1,A,Platinum,105624
86869,Female,Urban,High School,2.14,1,8,0.0,More than 1,A,Platinum,70236
69181,Female,Rural,High School,8.4,1,1,,1,A,Gold,33024
62911,Female,Rural,High School,62.24,0,6,0.0,1,C,Platinum,40044
65450,Male,Rural,Bachelor,8.07,1,6,5646.0,More than 1,,Silver,120744
64029,Male,Rural,High School,7.58,1,5,2325.0,1,A,Platinum,59052
29830,Male,Urban,Bachelor,7.96,1,5,0.0,More than 1,A,Platinum,105804
68545,Female,Urban,Bachelor,5.23,0,7,5030.0,More than 1,B,Gold,109368
17341,Male,Urban,High School,6.46,0,4,8041.0,More than 1,C,Platinum,585360
6102,Female,Urban,High School,9.52,1,6,4611.0,More than 1,A,Platinum,63192
53841,Female,Urban,Bachelor,47.21,0,6,2775.0,More than 1,A,Gold,91464
2467,Female,Urban,High School,7.83,0,3,12637.0,More than 1,C,Silver,61668
53933,Female,Urban,Bachelor,9.55,1,5,4605.0,More than 1,C,Silver,191076
58144,Male,Rural,Bachelor,8.32,1,4,3438.0,More than 1,A,Platinum,62988
54694,Male,,High School,2.94,0,1,,More than 1,B,Silver,102684
26423,Female,Urban,High School,6.84,0,3,7528.0,More than 1,B,Platinum,220968
73826,Male,Urban,High School,5.58,1,1,,More than 1,C,Gold,69372
49565,Female,Urban,High School,5.89,1,6,0.0,1,,Platinum,62916
5725,Female,Rural,High School,32.85,1,5,0.0,More than 1,B,Gold,62016
31100,Male,Urban,Bachelor,6.88,0,7,3590.0,More than 1,B,Platinum,45840
64911,Female,Rural,High School,8.65,1,6,4931.0,More than 1,,Gold,31008
81578,Female,Urban,Bachelor,,0,6,0.0,1,B,Platinum,42276
26415,Male,Rural,Bachelor,5.84,0,7,4276.0,1,A,Silver,35892
40491,Male,Urban,Bachelor,,0,5,5825.0,1,C,Silver,101040
17041,Female,,Bachelor,9.65,0,1,3186.0,More than 1,C,Gold,202476
19515,Male,Rural,Bachelor,9.99,0,7,2780.0,More than 1,B,Platinum,41856
78848,Male,Urban,Bachelor,6.25,0,4,9901.0,More than 1,A,Platinum,82524
15031,Male,Urban,High School,5.73,1,3,6997.0,More than 1,A,Silver,328068
78999,Female,Rural,High School,,1,6,2227.0,More than 1,A,Silver,49260
58952,Female,Urban,High School,2.49,0,7,5849.0,1,A,Silver,92076
13779,Female,Urban,High School,7.7,0,7,0.0,More than 1,A,Silver,68832
2597,Female,Urban,Bachelor,2.0,1,6,5601.0,1,A,Platinum,30504
66704,Female,Urban,High School,2.44,1,3,9442.0,More than 1,A,Platinum,111576
71083,Male,Urban,High School,4.58,0,2,,1,A,Platinum,31128
16695,Female,Rural,Bachelor,8.15,0,6,0.0,More than 1,B,Gold,100872
77393,Male,Urban,High School,8.3,0,6,6051.0,More than 1,A,Platinum,57048
71782,Female,Rural,High School,7.77,0,6,2651.0,More than 1,B,Silver,78876
42816,Male,Urban,High School,70.12,0,7,2174.0,More than 1,B,Silver,97212
48257,Male,Urban,Bachelor,31.64,0,1,4179.0,More than 1,,Gold,61848
2955,Male,Rural,High School,53.91,1,2,0.0,1,A,Platinum,35472
294,Male,Rural,Bachelor,6.92,1,6,0.0,More than 1,A,Gold,65388
65816,Male,Rural,High School,5.1,1,1,2617.0,1,B,Gold,65712
14195,Male,Urban,High School,8.77,1,5,6770.0,1,A,Silver,35244
85989,Female,Urban,High School,,0,5,5626.0,More than 1,A,Platinum,126048
17551,Male,Urban,High School,6.85,1,3,3886.0,1,A,Platinum,35580
83723,Female,Urban,High School,8.71,0,4,5767.0,More than 1,A,Platinum,62280
60878,Male,Urban,Bachelor,7.97,0,6,6852.0,1,C,Silver,61104
5025,Male,Urban,Bachelor,7.76,0,2,6118.0,1,A,Silver,89124
62108,Female,Urban,High School,5.85,1,0,4060.0,More than 1,C,Platinum,59556
4296,Male,Urban,Bachelor,9.77,0,0,2986.0,More than 1,B,Gold,63204
24753,Male,Urban,Bachelor,3.23,1,2,3806.0,More than 1,A,Silver,164940
32896,Female,Rural,Bachelor,8.97,0,6,0.0,1,A,Platinum,34224
33564,Male,Urban,High School,2.25,1,8,3763.0,More than 1,B,Platinum,56328
68860,Male,Urban,Bachelor,4.83,0,1,6987.0,More than 1,A,Platinum,55848
17865,Female,Urban,Bachelor,6.78,0,3,4020.0,More than 1,,Platinum,72348
31011,Male,Urban,Bachelor,,1,3,,More than 1,A,Platinum,60984
42747,Female,Urban,Bachelor,43.25,0,1,5214.0,More than 1,A,Platinum,63216
21924,Female,Urban,Bachelor,7.41,1,0,2337.0,More than 1,B,Silver,68256
48674,Female,Urban,High School,39.12,0,4,5922.0,More than 1,B,Platinum,118032
80980,Male,Urban,High School,3.21,1,8,3391.0,More than 1,B,Silver,66240
25083,Female,Urban,High School,2.19,1,7,6488.0,More than 1,A,Platinum,91992
25245,Male,Rural,Bachelor,5.12,0,0,3107.0,More than 1,B,Silver,69696
65775,Male,Urban,High School,3.82,1,5,2407.0,1,B,Silver,75636
72372,Female,Rural,Bachelor,9.93,1,2,,1,A,Platinum,32484
5411,Female,Urban,High School,6.19,0,6,5754.0,More than 1,A,Platinum,66180
51694,Male,Urban,Bachelor,5.01,0,1,6687.0,More than 1,A,Platinum,101496
74539,Male,Urban,Bachelor,9.96,0,7,7674.0,More than 1,A,Gold,118392
74418,Female,Urban,High School,8.1,0,6,5063.0,More than 1,A,Gold,95352
14095,Female,Urban,Bachelor,6.54,1,6,5526.0,More than 1,A,Platinum,70104
48773,Male,,Others,8.98,1,4,3954.0,More than 1,B,Platinum,100140
63461,Female,Urban,High School,,1,2,10732.0,More than 1,B,Silver,155172
61654,Female,Rural,High School,7.98,0,6,0.0,More than 1,C,Platinum,79668
50000,Female,Urban,High School,7.43,1,1,,More than 1,C,Gold,249168
83086,Male,Urban,High School,9.41,1,4,6469.0,More than 1,A,Silver,61392
46922,Female,Urban,High School,7.95,1,5,,More than 1,A,Platinum,130932
16854,Male,Rural,High School,3.48,0,4,0.0,1,A,Platinum,34392
74428,Male,Urban,High School,8.41,1,6,,More than 1,B,Gold,65196
29675,Male,Urban,High School,7.96,0,6,6875.0,1,C,Platinum,34968
69850,Male,Rural,High School,6.5,0,6,0.0,More than 1,A,Platinum,91932
17498,Female,Rural,Bachelor,24.84,1,2,0.0,More than 1,B,Silver,69588
6149,Female,Rural,High School,9.27,1,6,2387.0,1,A,Platinum,65628
37688,Female,Urban,Bachelor,7.57,1,6,3378.0,More than 1,A,Platinum,223836
26320,Female,Urban,High School,9.19,0,1,6410.0,More than 1,A,Platinum,58680
74876,Female,Urban,Bachelor,6.4,1,6,4051.0,1,B,Silver,50652
50274,Male,Urban,Bachelor,8.05,1,8,5958.0,More than 1,A,Gold,70476
4583,Male,Urban,High School,3.67,0,6,11201.0,More than 1,B,Platinum,99624
68399,Female,,Bachelor,,1,0,2948.0,1,A,Platinum,66672
87782,Male,Rural,Bachelor,5.47,0,7,2844.0,More than 1,B,Silver,65004
44,Male,Urban,Bachelor,5.91,1,6,4050.0,More than 1,A,Platinum,63276
32631,Male,Urban,High School,9.65,1,3,4248.0,More than 1,A,Gold,63048
5882,Male,Urban,High School,8.16,0,4,4256.0,More than 1,A,Platinum,59148
61395,Male,Rural,High School,90.86,1,4,5193.0,1,,Silver,64356
21903,Female,Urban,High School,7.37,1,4,5829.0,More than 1,A,Platinum,103152
28003,Male,Urban,High School,2.94,1,3,5431.0,1,A,Gold,30192
36805,Male,Rural,High School,97.64,1,6,3057.0,More than 1,A,Platinum,66912
46059,Female,Rural,Bachelor,4.88,0,3,6200.0,1,A,Platinum,32676
53281,Male,Urban,Bachelor,30.83,1,7,3724.0,1,B,Silver,31716
87593,Female,Urban,Bachelor,7.05,0,7,5378.0,More than 1,B,Platinum,163692
27652,Male,Rural,Bachelor,7.5,1,4,2470.0,More than 1,A,Platinum,187932
12813,Male,Urban,High School,5.99,1,2,4411.0,More than 1,A,Platinum,337092
37611,Male,Rural,Others,5.92,0,6,0.0,1,,Platinum,30864
13899,Female,Urban,High School,9.01,1,6,9991.0,More than 1,A,Platinum,60300
13677,Male,Rural,High School,8.56,1,6,3530.0,More than 1,A,Platinum,71700
43720,Male,Urban,Bachelor,2.2,1,6,5002.0,1,,Platinum,33672
51521,Male,Urban,High School,2.17,0,6,8341.0,More than 1,B,Silver,72732
4526,Male,Urban,High School,4.52,1,7,6135.0,More than 1,A,Platinum,65520
85716,Female,Urban,High School,5.87,0,5,3492.0,1,A,Silver,71124
61440,Female,,Bachelor,5.88,0,6,0.0,More than 1,A,Platinum,109560
70177,Female,Rural,High School,9.49,1,5,3854.0,More than 1,,Silver,60840
56354,Male,Urban,Bachelor,9.09,1,6,0.0,More than 1,A,Platinum,57480
65071,Female,Rural,High School,46.55,0,4,0.0,More than 1,B,Platinum,68172
62651,Male,Rural,Bachelor,90.08,1,8,0.0,1,B,Platinum,66492
1672,Male,Urban,Bachelor,3.39,1,1,7023.0,1,A,Platinum,63744
69370,Male,Urban,High School,10.11,1,4,5527.0,1,A,Gold,39408
2427,Male,Urban,High School,8.55,1,3,11869.0,More than 1,A,Platinum,282504
50880,Female,Urban,High School,60.69,1,7,2862.0,More than 1,C,Platinum,244596
74314,Male,Urban,High School,8.73,1,6,0.0,More than 1,B,Platinum,57948
46607,Male,Rural,Bachelor,,0,6,0.0,1,B,Platinum,29784
18642,Male,Rural,High School,63.26,1,5,2294.0,More than 1,A,Platinum,102324
87996,Male,Rural,High School,7.95,1,7,0.0,1,B,Gold,48816
81846,Female,Urban,High School,8.15,1,7,0.0,More than 1,A,Gold,168480
50050,Male,Urban,Bachelor,8.04,1,2,,More than 1,A,Silver,189504
49671,Male,Rural,High School,9.71,1,4,4795.0,1,A,Silver,58680
70222,Male,Urban,High School,9.4,1,1,3894.0,More than 1,A,Platinum,115056
87509,Male,,High School,8.27,1,5,3173.0,More than 1,A,Platinum,251124
35219,Female,Rural,Bachelor,95.78,1,2,0.0,More than 1,A,Platinum,63228
78479,Female,,Bachelor,6.99,1,4,0.0,More than 1,A,Gold,514680
24199,Male,Rural,Bachelor,5.14,0,7,2954.0,More than 1,A,Gold,105348
80882,Female,Urban,Bachelor,9.19,0,8,3743.0,More than 1,B,Platinum,147456
51211,Male,Urban,Others,4.22,1,2,9161.0,More than 1,,Platinum,62076
34092,Male,Urban,Bachelor,4.47,1,6,4045.0,More than 1,A,Platinum,99696
75721,Female,Rural,High School,6.24,0,4,0.0,More than 1,A,Platinum,119892
32707,Female,,Bachelor,5.31,0,2,6197.0,More than 1,A,Platinum,68940
9888,Female,Urban,High School,4.6,1,7,5041.0,More than 1,A,Silver,63768
17570,Male,Urban,High School,5.99,1,8,3108.0,More than 1,C,Silver,66840
52471,Female,Urban,High School,1.77,1,0,4668.0,1,A,Gold,65580
74533,Male,,Bachelor,7.45,1,6,0.0,1,C,Gold,68040
10396,Male,Urban,Others,5.85,1,3,6435.0,1,A,Platinum,30444
33480,Male,Urban,Bachelor,,1,5,5866.0,More than 1,A,Gold,67020
36463,Male,Rural,Bachelor,8.72,1,7,3882.0,More than 1,,Gold,109500
24998,Male,Urban,High School,,1,7,4198.0,More than 1,A,Platinum,99324
53398,Female,Urban,Bachelor,2.14,1,0,8057.0,More than 1,B,Silver,70764
35312,Male,Urban,High School,0.09,1,7,,More than 1,A,Silver,317760
71832,Male,Urban,High School,6.61,1,0,2054.0,1,C,Gold,34956
30714,Male,Urban,Bachelor,5.79,1,7,6462.0,More than 1,B,Platinum,186396
51882,Male,Urban,Bachelor,6.75,1,6,,More than 1,B,Silver,60144
87039,Male,Rural,High School,6.89,0,3,0.0,1,B,Silver,54924
65136,Female,Urban,Bachelor,2.99,1,2,6887.0,1,C,Gold,70020
2842,Male,,Bachelor,7.92,1,6,3957.0,More than 1,A,Platinum,98748
85874,Male,Rural,Bachelor,45.13,1,2,3401.0,More than 1,B,Silver,181452
17871,Female,Urban,Bachelor,59.69,1,4,2298.0,More than 1,A,Silver,102648
41076,Female,Urban,High School,6.62,1,6,7249.0,1,C,Silver,104256
2739,Male,Urban,High School,8.34,0,5,6454.0,1,A,Gold,34452
20097,Male,Urban,High School,,1,4,0.0,1,A,Platinum,65040
72688,Male,Rural,Bachelor,28.9,1,6,3463.0,More than 1,B,Gold,227244
25869,Male,Urban,Bachelor,7.99,1,8,,More than 1,B,Platinum,98928
24679,Male,Urban,High School,4.92,0,5,6806.0,More than 1,B,Silver,110688
24286,Female,Urban,High School,4.04,1,8,5710.0,More than 1,C,Platinum,200508
53363,Male,Urban,High School,6.76,0,2,10662.0,1,A,Platinum,33696
40517,Female,Rural,High School,6.16,0,8,3345.0,1,B,Gold,31908
34973,Male,Rural,High School,5.08,0,7,0.0,More than 1,A,Gold,92256
62736,Male,Urban,High School,2.81,0,7,3977.0,More than 1,C,Platinum,32580
19346,Male,Urban,Bachelor,65.79,1,2,6036.0,1,A,Gold,28728
12684,Female,Urban,High School,9.67,0,4,5138.0,More than 1,A,Silver,93816
88032,Male,,Bachelor,49.81,0,2,0.0,More than 1,B,Platinum,68940
73330,Female,Rural,High School,4.91,1,6,0.0,More than 1,B,Platinum,62616
72158,Female,Urban,Bachelor,5.51,1,7,,More than 1,A,Platinum,125160
41674,Female,Urban,High School,35.39,0,7,0.0,More than 1,A,Gold,95136
3005,Male,Rural,High School,6.85,1,4,0.0,More than 1,A,Platinum,153984
21482,Male,Urban,High School,9.75,0,6,3565.0,More than 1,A,Gold,62508
80284,Male,Urban,High School,7.9,1,6,3613.0,More than 1,A,Gold,63204
82426,Male,Urban,Bachelor,4.34,1,1,3787.0,1,B,Silver,31656
1162,Male,Urban,Others,4.59,1,5,6024.0,1,B,Platinum,38160
51793,Female,Rural,High School,6.62,0,7,,More than 1,B,Gold,307800
31539,Male,,Bachelor,7.43,1,6,5544.0,1,C,Platinum,59208
58347,Male,Urban,High School,5.68,1,8,0.0,1,B,Gold,32832
9096,Male,Urban,High School,5.48,1,1,5907.0,More than 1,A,Gold,65748
42314,Female,Urban,High School,9.08,1,4,0.0,More than 1,B,Silver,97512
25028,Female,Rural,Bachelor,3.83,1,4,0.0,More than 1,C,Gold,111072
9906,Male,Urban,Bachelor,7.78,1,4,3333.0,More than 1,,Platinum,102384
36006,Female,Rural,Bachelor,6.72,1,5,0.0,1,A,Silver,35844
75147,Female,Urban,Bachelor,6.46,1,6,,More than 1,C,Gold,170280
46444,Male,Urban,High School,3.29,0,1,16422.0,1,A,Silver,33696
15963,Female,Rural,High School,6.92,0,8,0.0,More than 1,A,Platinum,62028
79803,Female,Urban,High School,4.76,1,4,2530.0,More than 1,B,Platinum,72792
42559,Female,Urban,Bachelor,5.91,0,5,8995.0,More than 1,A,Platinum,393780
13845,Female,Urban,Bachelor,6.22,0,5,7879.0,More than 1,,Gold,56196
32093,Male,Urban,High School,9.38,1,7,4214.0,More than 1,B,Platinum,217764
83728,Female,Rural,High School,7.47,1,4,0.0,1,A,Platinum,33408
22013,Female,Rural,Bachelor,3.77,0,6,,More than 1,B,Platinum,53436
36684,Male,,High School,53.72,1,8,15640.0,More than 1,B,Platinum,60948
62231,Male,Urban,Bachelor,88.28,0,6,8478.0,More than 1,A,Platinum,66876
28752,Male,Urban,Bachelor,6.15,1,3,3998.0,More than 1,A,Platinum,110532
52311,Male,Urban,Bachelor,7.82,1,8,17864.0,More than 1,A,Platinum,115248
309,Female,Rural,Bachelor,9.65,1,5,2794.0,More than 1,C,Platinum,139308
53661,Male,Urban,High School,,1,7,7040.0,More than 1,A,Gold,289956
62702,Male,Urban,High School,5.01,1,7,2454.0,More than 1,A,Platinum,123012
778,Male,Urban,Bachelor,5.77,1,7,3281.0,1,A,Platinum,34644
59104,Female,Urban,High School,9.47,1,6,7259.0,More than 1,A,Gold,155400
9068,Female,Urban,High School,0.53,0,1,6391.0,More than 1,A,Platinum,64260
59784,Female,Urban,High School,3.71,0,6,6324.0,More than 1,A,Gold,97932
70616,Male,,Bachelor,6.26,1,8,0.0,More than 1,A,Platinum,53160
24825,Female,Urban,High School,68.22,1,4,0.0,More than 1,A,Gold,70740
55057,Male,Urban,High School,7.59,1,5,6252.0,More than 1,A,Platinum,101988
21949,Female,Urban,High School,4.96,0,4,,More than 1,C,Gold,64944
54807,Male,Rural,Bachelor,27.29,1,7,5505.0,1,A,Platinum,58584
8942,Male,Urban,High School,3.96,1,6,5071.0,1,B,Platinum,31632
58454,Male,Urban,Bachelor,6.28,1,3,6414.0,1,C,Gold,64572
14220,Male,Urban,Bachelor,50.64,1,2,3508.0,1,C,Platinum,56664
30812,Female,Urban,Bachelor,3.73,0,6,4473.0,More than 1,A,Gold,66540
62869,Male,Rural,Bachelor,7.52,1,6,0.0,1,B,Silver,32172
28597,Male,Rural,Bachelor,3.45,1,3,0.0,More than 1,B,Platinum,73284
33716,Male,Urban,Bachelor,5.65,1,0,0.0,1,A,Platinum,70920
23954,Male,Urban,Bachelor,7.36,0,5,13472.0,More than 1,A,Platinum,99324
53586,Male,Rural,High School,45.91,0,4,0.0,1,,Platinum,33132
23537,Male,Urban,High School,2.07,0,5,9638.0,More than 1,A,Silver,88716
34653,Male,Urban,Bachelor,9.32,0,5,3530.0,More than 1,B,Gold,397020
14057,Male,Rural,Bachelor,95.41,1,1,6074.0,More than 1,A,Platinum,46044
29565,Male,Rural,High School,13.94,1,7,2846.0,1,B,Platinum,67980
66952,Male,Urban,Bachelor,9.7,0,5,4378.0,More than 1,B,Platinum,46212
36577,Female,,Bachelor,6.87,0,4,9676.0,More than 1,A,Platinum,103884
34499,Male,Urban,Bachelor,8.88,0,8,13212.0,More than 1,A,Platinum,112248
3732,Male,Urban,High School,8.89,1,2,5271.0,More than 1,A,Platinum,49536
18124,Female,Urban,Bachelor,2.7,0,5,4817.0,1,A,Silver,32520
48888,Male,Rural,High School,2.62,1,7,4123.0,More than 1,B,Platinum,75864
6770,Male,,High School,3.09,0,6,4228.0,More than 1,C,Silver,66480
19133,Male,Rural,High School,7.81,1,7,0.0,1,,Platinum,31584
19290,Male,Urban,High School,2.37,0,8,11281.0,More than 1,A,Platinum,65664
78637,Female,Urban,High School,2.85,1,6,6297.0,More than 1,A,Platinum,111648
74670,Female,Urban,High School,4.16,0,1,,More than 1,B,Silver,163248
83933,Male,Urban,High School,5.47,0,8,4309.0,More than 1,A,Platinum,66696
27376,Female,Urban,Bachelor,5.23,1,6,5765.0,More than 1,A,Platinum,48360
53889,Male,Urban,Bachelor,3.87,0,3,17586.0,More than 1,C,Silver,525192
36011,Male,Urban,High School,2.87,0,6,5590.0,More than 1,A,Platinum,100500
56377,Male,Rural,Others,84.22,1,1,3672.0,More than 1,A,Platinum,49788
65229,Female,Rural,Bachelor,8.62,1,4,0.0,More than 1,B,Platinum,110856
37868,Male,Rural,Bachelor,9.07,1,8,0.0,1,B,Platinum,30840
57567,Female,Urban,High School,7.02,0,4,5263.0,More than 1,A,Platinum,66480
27866,Female,Rural,High School,6.34,1,5,6279.0,1,A,Platinum,38400
69851,Male,Urban,Bachelor,0.78,1,6,11224.0,More than 1,C,Silver,128664
19869,Male,Urban,High School,76.26,0,5,9114.0,More than 1,A,Platinum,68376
74265,Male,Urban,Bachelor,6.54,1,6,0.0,1,A,Platinum,35496
29981,Male,Urban,High School,3.5,1,7,11599.0,More than 1,A,Silver,64140
32201,Female,Rural,High School,8.83,1,6,0.0,More than 1,A,Silver,99828
20500,Male,Urban,High School,7.62,1,6,4175.0,More than 1,A,Silver,57348
80994,Female,,Bachelor,77.27,1,6,2007.0,More than 1,A,Gold,109488
56951,Male,Urban,High School,9.3,1,1,5124.0,1,A,Platinum,34704
70200,Male,Urban,Bachelor,15.49,1,5,2195.0,More than 1,A,Gold,100740
62359,Female,Urban,High School,,0,4,5015.0,1,A,Platinum,31596
4700,Female,Rural,High School,9.39,1,1,2331.0,1,A,Platinum,66576
22042,Male,Urban,Bachelor,8.83,1,8,9757.0,More than 1,A,Gold,109392
69976,Male,Urban,Bachelor,7.73,0,4,2815.0,More than 1,B,Platinum,108852
87184,Female,,High School,6.75,0,6,4014.0,More than 1,B,Platinum,64632
47204,Female,Urban,Others,1.83,1,7,9578.0,More than 1,A,Silver,31680
87687,Female,Urban,High School,6.79,0,1,5718.0,More than 1,B,Gold,235620
11491,Female,Urban,High School,6.48,1,3,3214.0,More than 1,C,Silver,100872
82485,Male,Rural,Bachelor,9.23,0,5,0.0,More than 1,B,Platinum,46572
65763,Female,Rural,Others,42.87,1,3,5510.0,More than 1,A,Silver,64764
14979,Male,Rural,High School,9.46,0,8,5304.0,More than 1,A,Platinum,92400
59673,Female,,High School,9.96,1,5,3979.0,1,A,Platinum,60216
39263,Female,Urban,High School,5.73,1,0,0.0,More than 1,C,Platinum,68676
44507,Female,Urban,Bachelor,2.59,1,1,0.0,More than 1,A,Silver,51180
7348,Female,Rural,Others,77.81,1,6,0.0,1,B,Silver,31608
72206,Male,Rural,Bachelor,6.01,0,7,4010.0,More than 1,A,Gold,100224
81552,Female,Rural,High School,7.24,1,7,5088.0,1,A,Silver,35280
20511,Female,Urban,High School,44.89,1,3,10577.0,More than 1,A,Platinum,60444
48152,Male,Urban,High School,2.78,0,0,9435.0,More than 1,B,Silver,56940
7677,Female,,High School,9.69,0,2,0.0,More than 1,B,Platinum,113496
18932,Female,Rural,High School,8.34,0,5,2977.0,1,B,Silver,35676
16589,Male,Urban,High School,2.43,0,7,5514.0,1,A,Gold,66288
17697,Female,Urban,Others,5.93,0,4,,More than 1,A,Platinum,69600
54131,Male,Rural,Bachelor,23.3,0,7,5105.0,1,C,Platinum,45216
28212,Male,Rural,High School,5.84,1,4,8454.0,More than 1,A,Platinum,59316
16273,Male,Urban,High School,8.0,0,5,3059.0,More than 1,A,Gold,63144
78951,Male,Urban,High School,2.65,1,7,7685.0,1,A,Silver,54480
20369,Female,Urban,High School,7.0,0,0,9297.0,More than 1,A,Platinum,29832
3263,Male,Rural,Others,7.94,1,1,0.0,More than 1,B,Platinum,48492
23808,Male,Urban,High School,3.35,1,1,6597.0,More than 1,A,Platinum,114456
51495,Female,Urban,Bachelor,30.63,0,6,4288.0,More than 1,,Gold,75420
34655,Male,Urban,Bachelor,9.14,1,7,3945.0,1,A,Gold,36144
4862,Female,Urban,High School,6.31,0,5,7012.0,More than 1,B,Platinum,30096
62417,Male,,High School,5.81,0,1,3124.0,1,A,Platinum,30792
62486,Male,Rural,High School,5.97,1,8,0.0,More than 1,B,Silver,48636
46215,Male,Urban,High School,9.88,1,6,6290.0,1,B,Platinum,35820
63675,Male,Urban,High School,,0,2,6346.0,More than 1,,Platinum,64428
73576,Female,Urban,Bachelor,3.84,0,3,7804.0,More than 1,A,Platinum,121332
52303,Male,Urban,High School,0.61,0,7,4175.0,More than 1,B,Silver,256500
81763,Male,Urban,High School,2.25,0,2,8039.0,More than 1,A,Platinum,67008
79514,Male,Rural,Bachelor,26.85,1,5,2950.0,1,A,Platinum,31356
56002,Female,Rural,Bachelor,,1,5,0.0,More than 1,C,Gold,492204
49351,Male,Rural,Bachelor,53.35,1,4,3756.0,More than 1,A,Platinum,112284
554,Female,Rural,High School,8.9,1,3,2090.0,1,B,Platinum,55272
77265,Female,Rural,High School,7.78,1,6,4857.0,1,B,Gold,31560
